package,URI,label,hasCategory,secondaryThreat,normalOperation,hasFrequency,currentRisk,futureRisk,comment,appliesTo,threatens
package#Legal,domain#LS.L.HLSISC.1,LS.L.HLSISC.1,domain#Category-RemoteAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,Access to _LogicalSubnet_ as _CHost_ via EAP authenticator process _Service_: an attacker who can authenticate with process _Service_ can connect to subnet _LogicalSubnet_.,domain#MP-HLSISC,domain#Role_LogicalSubnet
package#Legal,domain#P.A.HuirRACSPH.0,P.A.HuirRACSPH.0,domain#Category-SecondaryThreats,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Loss of connectivity from _Client_ to _Service_ affects _Process_: because user _Human_ interacts with _Process_ via remote access client _Client_ and the shell on _SHost_, if _Client_ cannot connect to remote access service _Service_ on _SHost_, _Human_ will be unable to interact with _Process_ which will be rendered non-operational.",domain#MP-HuirRACSPH,domain#Role_Process
package#Legal,domain#P.E.HuiSP.9,P.E.HuiSP.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"Reverse proxy _Proxy_ should not have interactive user _Human_: a reverse proxy is an automated process driven by service requests, and should not have an interactive user.",domain#MP-HuiSP,domain#Role_Proxy
package#Legal,domain#P.E.LnSc-uP.9,P.E.LnSc-uP.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"Remote access service _LoginService_ cannot control process _Process_: A remote access service like _LoginService_ allows users to access the shell on its host. It therefore cannot control access to other processes via some token exchange authentication and authorization workflow unless _Process_ is a reverse proxy that simply forwards client requests to _LoginService_. The current arrangement is therefore an error. If _Process_ is meant to be a reverse proxy, add a 'uses' relationship from _Process_ to _LoginService_. If instead users are supposed to use _LoginService_ to log into its host and run _Process_ there, replace the 'controls' relationship by the 'uses' relationship. If _Process_ runs on a different host, then a separate client process will need to be added.",domain#MP-LnSc-uP,domain#Role_LoginService
package#Legal,domain#P.E.RTuP-hCLI.9,P.E.RTuP-hCLI.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"Remote terminal _RemoteTerminal_ cannot be used to access process _Process_: since _Process_ may be a graphical process with no command line interface, it cannot be used by logging into its host _Host_ using a simple terminal. If the link from _RemoteTerminal_ and _Process_ is correct, then either _Process_ must be a more restricted process subclass, or _RemoteTerminal_ must be a Remote Desktop client.",domain#MP-RTuP-hCLI,domain#Role_Process
package#Legal,domain#P.E.RTurP-hCLI.9,P.E.RTurP-hCLI.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"Remote terminal _RemoteTerminal_ cannot be used to access process _Process_: since _Process_ may be a graphical process with no command line interface, it cannot be used by logging into its host _Host_ using a simple terminal. If the link from _RemoteTerminal_ and _Process_ is correct, then either _Process_ must be a more restricted process subclass, or _RemoteTerminal_ must be a Remote Desktop client.",domain#MP-RTurP-hCLI,domain#Role_Process
package#Legal,domain#P.E.ScSPuP-c.9,P.E.ScSPuP-c.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"Process _Proxy_ cannot be both an authentication proxy and authenticating proxy: process _Proxy_ acts as an authentication proxy (forwarding authentication decisions) to _Service_, but also uses _Process_ without doing the same. The domain model does not support this.",domain#MP-ScSPuP-c,domain#Role_Proxy
package#Legal,domain#P.L.CCCLnSAC.1,P.L.CCCLnSAC.1,domain#Category-ExploitationOfPrivileges,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Compromise or impersonation of _Client_ allows access to _SHost_ via _Service_: if anyone can access _Service_ as _Client_, then because _Service_ is a remote access service, they can access _SHost_.",domain#MP-CCCLnSAC,domain#Role_Service
package#Legal,domain#P.L.CCCSAC.3,P.L.CCCSAC.3,domain#Category-RemoteAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Remote control of _Service_ using a back door from _Client_: if a back door has previously been installed in service _Service_, an attacker with control of client _Client_ can exploit the back door to gain access to the rights of _Service_ on its host _SHost_.",domain#MP-CCCSAC,domain#Role_Service
package#Legal,domain#P.L.CSAPNaS.3,P.L.CSAPNaS.3,domain#Category-RemoteAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Remote control of service _Service_ using a back door from _LogicalSubnet_: an attacker with access to _LogicalSubnet_ can exploit a privileged network path to _Service_ via that subnet, and use a previously installed back door to take control of the service, gaining access to the rights of _Service_ on _SHost_.",domain#MP-CSAPNaS,domain#Role_Service
package#Legal,domain#P.L.HuHW2ACE.3,P.L.HuHW2ACE.3,domain#Category-MaliciousEmail,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Execution of malicious email attachment at _WebBrowser_ on _Host_ in _Space_: user _Human_ runs a malicious file sent as an email attachment via _MUA_, allowing the attacker to exploit the privileges of their browser _WebBrowser_ on device _Host_ using network connections it has from location _Space_.",domain#MP-HuHW2ACE,domain#Role_WebBrowser
package#Legal,domain#P.L.OSAPNaS.3,P.L.OSAPNaS.3,domain#Category-RemoteAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Remote control of service _Service_ using a back door from _LogicalSubnet_: an attacker with access to _LogicalSubnet_ can exploit a privileged network path to _Service_ via that subnet, and use a previously installed back door to take control of the service, gaining access to the rights of _Service_ on _SHost_.",domain#MP-OSAPNaS,domain#Role_Service
package#Legal,domain#P.L.PNacS.3,P.L.PNacS.3,domain#Category-RemoteAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Remote control of process _Service_ using a back door via proxy _Client_: a malicious user or an attacker who can send messages via reverse proxy _Client_ to a back-end service _Service_ could access a back door if previously installed in the software, and gain control of _Service_ including its access to its rights on device _SHost_.",domain#MP-PNacS,domain#Role_Service
package#Legal,domain#P.L.SPNaLnS-c.1,P.L.SPNaLnS-c.1,domain#Category-RemoteAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Remote access to login service _Service_ via authenticating proxy _Client_: a malicious user or an attacker who can authenticate with reverse proxy _Client_ can send messages via _Client_ to a back-end login service _Service_, gaining access to its rights on device _SHost_.",domain#MP-SPNaLnS-c,domain#Role_Service
package#Legal,domain#P.L.SPNaS-c.3,P.L.SPNaS-c.3,domain#Category-RemoteAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Remote control of process _Service_ using a back door via proxy _Client_: a malicious user or an attacker who can send messages via reverse proxy _Client_ to a back-end service _Service_ could access a back door if previously installed in the software, and gain control of _Service_ including its access to its rights on device _SHost_.",domain#MP-SPNaS-c,domain#Role_Service
package#Legal,domain#P.O.CCCS.3,P.O.CCCS.3,domain#Category-RemoteAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Overload of service _Service_ from compromised client _Client_: an attacker with control of client _Client_ can send requests that are too frequent or require too much processing or data access, and thereby overload service _Service_.",domain#MP-CCCS,domain#Role_Service
package#Legal,domain#P.O.CCDFSFS.0,P.O.CCDFSFS.0,domain#Category-DenialOfServiceAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Excessive demand of data _Data_ requested via _Client_ overloads _Service_: if a request for an excessive amount of data _Data_ reaches the data source _Service_, it may overload _Service_.",domain#MP-CCDFSFS,domain#Role_Service
package#Legal,domain#P.O.CCDFSTS.0,P.O.CCDFSTS.0,domain#Category-DenialOfServiceAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Excessive flow of data _Data_ via _Client_ overloads _Service_: if the flow of data _Data_ reaching _Service_ via _Client_ is excessive, it may overload _Service_.",domain#MP-CCDFSTS,domain#Role_Service
package#Legal,domain#P.O.DDoS.3,P.O.DDoS.3,domain#Category-DenialOfServiceAttacks,FALSE,FALSE,domain#LikelihoodMedium,TRUE,TRUE,Distributed DoS attack on service _Process_ from subnet _LogicalSubnet_: an attacker with control over multiple vulnerable systems connected to _LogicalSubnet_ can use them to send excessive messages via a privileged network paths through firewalls and overload service _Process_. The best defence is to arrange with your ISP to manage and restrict the traffic sent from the Internet (check threat causes for an unrestricted network interface).,domain#MP-DDoS,domain#Role_Process
package#Legal,domain#P.O.DoS.3,P.O.DoS.3,domain#Category-DenialOfServiceAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"DoS attack on service _Process_ from subnet _LogicalSubnet_: an attacker with access to _LogicalSubnet_can exploit a privileged network path through firewalls allowing access to service _Process_, sending too many messages and overloading _Process_. The best defence is to manage and restrict the traffic sent to the service at one of the inbound network interfaces (check threat causes for unrestricted network interfaces).",domain#MP-DoS,domain#Role_Process
package#Legal,domain#SAP.IS.CAPSAP.8,SAP.IS.CAPSAP.8,domain#Category-NormalOperation,FALSE,TRUE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Privileged network paths to reach service _Process_ from _Client_ via _LogicalSubnet_ are open: messages can be sent from _LogicalSubnet_ to _Process_ thanks to firewall policy exceptions created to allow access by _Client_, which may be exploited by an attacker.",domain#MP-CAPSAP,domain#Role_ServiceAttackPath
package#Legal,domain#SC.A.CCCmSCS.0,SC.A.CCCmSCS.0,domain#Category-SecondaryThreats,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,Client _Client_ cannot access unavailable service _Service_: loss of availability in the service _Service_ makes the connection from _Client_ unavailable on all channels.,domain#MP-CCCmSCS,domain#Role_ServiceChannel
package#Legal,domain#SC.A.CCfImSC.0,SC.A.CCfImSC.0,domain#Category-SecondaryThreats,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Connection from _CHost_ to _LogicalSubnet_ affects communication between _Client_ and _Service_: if the connection of device _CHost_ running _Client_ and subnet _LogicalSubnet_ is not available, this will affect the communication channel between client _Client_ and service _Service_.",domain#MP-CCfImSC,domain#Role_ServiceChannel
package#Legal,domain#SC.A.CCtImSC.0,SC.A.CCtImSC.0,domain#Category-SecondaryThreats,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Connection from _SHost_ to _LogicalSubnet_ affects communication between _Client_ and _Service_: if the connection of device _SHost_ running _Service_ and subnet _LogicalSubnet_ is not available, this will affect the ccommunication hannel between client _Client_ and service _Service_.",domain#MP-CCtImSC,domain#Role_ServiceChannel
package#Legal,domain#SC.A.HuSC.6.3,SC.A.HuSC.6.3,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Suspended insecure path from _Client_ to _Service_ affects availability: firewall rules allowing access by _Client_ to service _Service_ via a network path may be suspended where communication on that path is exposed to snooping. However, this means the availability of _Client_-_Service_ connections using this network path will be reduced if its communication security is under threat.",domain#MP-HuSC,domain#Role_ServiceChannel
package#Legal,domain#SC.A.LSmSC.0,SC.A.LSmSC.0,domain#Category-SecondaryThreats,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Unavailable subnet _LogicalSubnet_ affects client-service communication: if subnet _LogicalSubnet_ is not available, it will interrupt client-service communications via that subnet.",domain#MP-LSmSC,domain#Role_ServiceChannel
package#Legal,domain#SC.A.SC.6.1,SC.A.SC.6.1,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Disabled channel from _Client_ to _Service_ is not available: if the firewall rules allowing access by client _Client_ to service _Service_ have been disabled, then _Client_ will not be able to access _Service_ via that channel.",domain#MP-SC,domain#Role_ServiceChannel
package#Legal,domain#SC.A.SgmSC.0,SC.A.SgmSC.0,domain#Category-SecondaryThreats,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Unavailable route at gateway _Gateway_ affects client-service communication: if the route via _Gateway_ from _FromSubnet_ to _ToSubnet_ is not available, it will interrupt client-service communications that depends on this route.",domain#MP-SgmSC,domain#Role_ServiceChannel
package#Legal,domain#SC.C.ImSCf.3,SC.C.ImSCf.3,domain#Category-SnoopingAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Snooping client-service communications by spoofing subnet _LogicalSubnet_ to _Host_: if an attacker can spoof physical network _LogicalSubnet_ to _Host_, they can intercept client-service communications sent via _LogicalSubnet_ from _Host_.",domain#MP-ImSCf,domain#Role_ServiceChannel
package#Legal,domain#SC.C.LSmSC.3,SC.C.LSmSC.3,domain#Category-SnoopingAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Snooping client-service communications in subnet _LogicalSubnet_: If an attacker has access to messages crossing subnet _LogicalSubnet_, they can intercept client-service communications that follow a network path via that subnet.",domain#MP-LSmSC,domain#Role_ServiceChannel
package#Legal,domain#SC.C.SgACmSC.3,SC.C.SgACmSC.3,domain#Category-SnoopingAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Client-service snooping at gateway _Gateway_ between_FromSubnet_ and _ToSubnet_: if an attacker has control of physical host _Gateway_ in location _Space_ where it is used to support client-service communication between _FromSubnet_ and _ToSubnet_, then the attacker can snoop on those communications using that route through _Gateway_.",domain#MP-SgACmSC,domain#Role_ServiceChannel
package#Legal,domain#SC.IS.SCmSg.8.1,SC.IS.SCmSg.8.1,domain#Category-NormalOperation,FALSE,TRUE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Privileged channel between _Client_ and _Service_ in service: if all routes via gateways plus the final interface to the service host are enabled despite any default firewall rules, then the network path from _Client_ is open and could potentially be exploited in other threats.",domain#MP-SCmSg,domain#Role_ServiceChannel
package#Legal,domain#SC.IS.SCpSg.8.1,SC.IS.SCpSg.8.1,domain#Category-NormalOperation,FALSE,TRUE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Privileged channel between _Client_ and _Service_ in service: if access to _Service_ from _LogicalSubnet_ is enabled despite any default firewall rules, then the network path from _Client_ is open and could potentially be exploited in other threats.",domain#MP-SCpSg,domain#Role_ServiceChannel
package#Legal,domain#Sg.A.LS2NSg2.6.1,Sg.A.LS2NSg2.6.1,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Client-service connections between _FromSubnet_ and _ToSubnet_ via NAT gateway _Gateway_ are not available: if the routing policy at _Gateway_ prevents port forwarding connections via _FromSubnet_ to services on _ToSubnet_, then this route will be unavailable to legitimate users.",domain#MP-LS2NSg2,domain#Role_FwdSegment
package#Legal,domain#Sg.TA.L3SSg2.8.2,Sg.TA.L3SSg2.8.2,domain#Category-NormalOperation,FALSE,TRUE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Service connection routing from _FromSubnet_ to _ToSubnet_ via _Gateway_ is allowed by exception: if the route via _Gateway_ from _FromSubnet_ to _ToSubnet_ is blocked by a default firewall policy, then exceptions are normally included to allow connections where expected between clients and services.",domain#MP-L3SSg2,domain#Role_FwdSegment
package#Legal,domain#Sg.TA.LS2NSg2.8.2,Sg.TA.LS2NSg2.8.2,domain#Category-NormalOperation,FALSE,TRUE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Port forwarding from _FromSubnet_ to _ToSubnet_ via _Gateway_ is enabled: if the route via a NAT _Gateway_ serving private subnet _ToSubnet_ is in service, then client-service connections expected via _FromSubnet_ to services on _ToSubnet_ are normally allowed by using port forwarding rules.",domain#MP-LS2NSg2,domain#Role_FwdSegment
package#Legal,domain#Sg.TA.LS2NSg2AC.1,Sg.TA.LS2NSg2AC.1,domain#Category-ExploitationOfPrivileges,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Port forwarding between _FromSubnet_ and _ToSubnet_ not disabled at _Gateway_: if an attacker has admin rights on NAT device _Gateway_, they can override a default firewall policy not to forward connections between _FromSubnet_ and _ToSubnet_.",domain#MP-LS2NSg2AC,domain#Role_FwdSegment
package#Legal,domain#Sg.TA.LS2RSg2.8.1,Sg.TA.LS2RSg2.8.1,domain#Category-NormalOperation,FALSE,TRUE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Service connections from _FromSubnet_ to _ToSubnet_ via _Gateway_ allowed by default: if the route via _Gateway_ from _FromSubnet_ to _ToSubnet_ is not blocked, then service connections cannot be blocked.",domain#MP-LS2RSg2,domain#Role_FwdSegment
package#LocalDeviceConnectivity,domain#D.A.DallDS.0,D.A.DallDS.0,domain#Category-ArtificialModelConstructs,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Loss of availability in all copies of _Data_: the system is supposed to store the data _Data_, so if there are no available stored copies, the system-level availability of _Data_ is affected.",domain#MP-DAllDS,domain#Role_Data
package#LocalDeviceConnectivity,domain#D.C.HuiPv-iDFCHS.3,D.C.HuiPv-iDFCHS.3,domain#Category-PhysicalAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Data _Data_ sent from _FlowsFrom_ to _Process_ leaks by shoulder surfing _Human_ in space _Space_: if _Human_ is not careful, someone with access to space _Space_ could shoulder surf a session during which _Human_ views _Data_ via the user interface of _Process_ on host device _Host_.",domain#MP-HuiPv-iDFCHS,domain#Role_Data
package#LocalDeviceConnectivity,domain#D.C.HuiPv-iD-FCHS.3,D.C.HuiPv-iD-FCHS.3,domain#Category-PhysicalAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Data _Data_ displayed by _Process_ leaks by shoulder surfing _Human_ in space _Space_: if _Human_ is not careful, someone with access to space _Space_ could shoulder surf a session during which _Human_ views _Data_ via the user interface of _Process_ on host device _Host_.",domain#MP-HuiPv-iD-FCHS,domain#Role_Data
package#LocalDeviceConnectivity,domain#D.C.HuiRACv-iDFCHS.3,D.C.HuiRACv-iDFCHS.3,domain#Category-PhysicalAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Data _Data_ displayed by _Process_ leaks by shoulder surfing _Human_ in space _Space_: if _Human_ is not careful, someone with access to space _Space_ could shoulder surf a session during which _Human_ views _Data_ via the user interface of _Process_ accessed from remote access client _RemoteAccessClient_ on host device _Host_.",domain#MP-HuiRACv-iDFCHS,domain#Role_Data
package#LocalDeviceConnectivity,domain#D.E.HuaD-DS.9,D.E.HuaD-DS.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"User _Human_ cannot amend volatile data _Data_: since _Data_is not stored on any host, it is not possible for _Human_ to amend (or view and input) _Data_. For that to happen, _Human_ (via some interactive process) would need to load the data from local or remote storage, then apply changes. If the relationship from _Human_ to _Data_ is not an error, add a 'stores' relationship to _Data_ from a host where it is stored.",domain#MP-HuaD-DS,domain#Role_Data
package#LocalDeviceConnectivity,domain#DB.A.DBsDRDF.6,DB.A.DBsDRDF.6,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Database _Service_ cannot process queries on encrypted data _Data_ accessed via _FlowsFrom_: the flow of data _Data_ supplied by _FlowsFrom_ is encrypted. While a database can serve encrypted data, it cannot process a query based on data values without some means of access.",domain#MP-DBsDRDF,domain#Role_Service
package#LocalDeviceConnectivity,domain#DB.A.HDBsD.6,DB.A.HDBsD.6,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Database _Service_ cannot process queries on encrypted data _Data_ stored on _Host_: the stored copy of input _Data_ at _Host_ is encrypted. While a database can serve encrypted data, it cannot process a query based on data values without some means of access.",domain#MP-HDBsD,domain#Role_Service
package#LocalDeviceConnectivity,domain#DB.O.DBsDP.6,DB.O.DBsDP.6,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodLow,TRUE,TRUE,"Encrypted processing of queries on _Data_ by _Service_ causes overload: if _Service_ performs query processing in the encrypted domain, the performance overhead will be significant.",domain#MP-DBsDP,domain#Role_Service
package#LocalDeviceConnectivity,domain#DB.O.DBsDRSDS.6.1,DB.O.DBsDRSDS.6.1,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodMedium,TRUE,TRUE,"Database service _Service_ overloaded by decryption of data _Data_ from _Process_: if the stored copy of data _Data_ is encrypted, query processing by _Service_ will require decryption and retrieval of a large data volume. The resulting computational overhead may overload database service _Service_, and the back-end data storage service _Process_.",domain#MP-DBsDRSDS,domain#Role_Service
package#LocalDeviceConnectivity,domain#DB.O.HDBsD.6.1,DB.O.HDBsD.6.1,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodMedium,TRUE,TRUE,"Database service _Service_ overloaded by cryptographic overheads: the stored copy of _Data_ on device _Host_ is encrypted, so the database service _Service_ has to decrypt entire tables to run queries, making query processing inefficient.",domain#MP-HDBsD,domain#Role_Service
package#LocalDeviceConnectivity,domain#DF.A.CSDFdDA2.6,DF.A.CSDFdDA2.6,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Inconsistent encryption of _Data_ flowing from _Service_ to _Client_: processes _Client_ and _Service_ exchange data _Data_ in encrypted form but uses a key to encrypt or decrypt between transfer and processing, so they need a secure way to also share the cryptographic key used.",domain#MP-CSDFdDA2,domain#Role_DataAsset
package#LocalDeviceConnectivity,domain#DF.A.HPDFDI.6,DF.A.HPDFDI.6,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Process _Process_ cannot consume encrypted data _Data_ from _FlowsFrom_: the flow of _Data_ from _FlowsFrom_ to _Process_ is encrypted, so it cannot be consumed without a key.",domain#MP-HPDFDI,domain#Role_DataFlow
package#LocalDeviceConnectivity,domain#DF.A.HPDODF.6.1,DF.A.HPDODF.6.1,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Process _Process_ cannot encrypt output _Data_ for transmission to _FlowsTo_: the flow of output data _Data_ from _Process_ to _FlowsTo_ should be encrypted, but _Process_ has no means to encrypt the data before sending it.",domain#MP-HPDODF,domain#Role_DataFlow
package#LocalDeviceConnectivity,domain#DF.A.HPDODF.6.2,DF.A.HPDODF.6.2,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Process _Process_ cannot decrypt output _Data_ computed in the encrypted domain: the flow of output data _Data_ from _Process_ to _FlowsTo_ should be decrypted, but process _Process_ computed it in an encrypted domain (using a secure computation method such as homomorphic encryption) and has no means to decrypt the result before sending it.",domain#MP-HPDODF,domain#Role_DataFlow
package#LocalDeviceConnectivity,domain#DF.A.HPDSDADF.0,DF.A.HPDSDADF.0,domain#Category-SecondaryThreats,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Service _Process_ cannot serve unavailable data _Data_ to _FlowsTo_: the locally stored copy of _Data_ on _Host_ used by _Process_ is not available, so cannot be sent in a data flow to _FlowsTo_.",domain#MP-HPDSDADF,domain#Role_DataFlow
package#LocalDeviceConnectivity,domain#DF.A.HPDSDADF.6.1,DF.A.HPDSDADF.6.1,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Service _Process_ cannot decrypt data _Data_ for transmission to _FlowsTo_: the stored copy of _Data_ on _Host_ is encrypted, but _FlowsTo_ expects an unencrypted version, and _Process_ has no means to decrypt the data before sending it.",domain#MP-HPDSDADF,domain#Role_DataFlow
package#LocalDeviceConnectivity,domain#DF.A.HPDSDADF.6.2,DF.A.HPDSDADF.6.2,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Service _Process_ cannot send unencrypted data _Data_ to _FlowsTo_: because the stored copy of _Data_ on _Host_ is not encrypted, and _FlowsTo_ expects an encrypted version, it is not possible for _Process_ to send it without a key.",domain#MP-HPDSDADF,domain#Role_DataFlow
package#LocalDeviceConnectivity,domain#DF.A.PmDFIDADFI.0,DF.A.PmDFIDADFI.0,domain#Category-SecondaryThreats,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Data _Data_ cannot be forwarded by _Process_ to _FlowsTo_ because the incoming data flow is not available: if the flow of data _Data_ to _Process_ is unavailable, the flow of the same data from _Process_ to _FlowsTo_ will also be unavailable.",domain#MP-PmDFIDADFI,domain#Role_DataFlow
package#LocalDeviceConnectivity,domain#DF.A.PmDFIDADFI.6.1,DF.A.PmDFIDADFI.6.1,domain#Category-SecondaryThreats,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Encrypted data _Data_ cannot be forwarded by _Process_ to _FlowsTo_: if the flow of data _Data_ to _Process_ is encrypted, it cannot be forwarded to _FlowsTo_ which expects it to be unencrypted.",domain#MP-PmDFIDADFI,domain#Role_DataFlow
package#LocalDeviceConnectivity,domain#DF.A.PmDFIDADFI.6.2,DF.A.PmDFIDADFI.6.2,domain#Category-SecondaryThreats,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Unencrypted data _Data_ cannot be forwarded by _Process_ to _FlowsTo_: if the flow of data _Data_ to _Process_ is not encrypted, it cannot be forwarded to _FlowsTo_ which expects it to be encrypted.",domain#MP-PmDFIDADFI,domain#Role_DataFlow
package#LocalDeviceConnectivity,domain#DF.A.PmDFODADFO.0,DF.A.PmDFODADFO.0,domain#Category-SecondaryThreats,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Data _Data_ cannot be forwarded by _Process_ to _FlowsTo_ because the incoming data flow is not available: if the flow of data _Data_ to _Process_ is unavailable, the flow of the same data from _Process_ to _FlowsTo_ will also be unavailable.",domain#MP-PmDFODADFO,domain#Role_DataFlow
package#LocalDeviceConnectivity,domain#DF.A.PmDFODADFO.6.1,DF.A.PmDFODADFO.6.1,domain#Category-SecondaryThreats,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Encrypted data _Data_ cannot be forwarded by _Process_ to _FlowsTo_: if the flow of data _Data_ to _Process_ is encrypted, it cannot be forwarded to _FlowsTo_ which expects it to be unencrypted.",domain#MP-PmDFODADFO,domain#Role_DataFlow
package#LocalDeviceConnectivity,domain#DF.A.PmDFODADFO.6.2,DF.A.PmDFODADFO.6.2,domain#Category-SecondaryThreats,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Unencrypted data _Data_ cannot be forwarded by _Process_ to _FlowsTo_: if the flow of data _Data_ to _Process_ is not encrypted, it cannot be forwarded to _FlowsTo_ which expects it to be encrypted.",domain#MP-PmDFODADFO,domain#Role_DataFlow
package#LocalDeviceConnectivity,domain#DF.Auth.HPDSDADF.0,DF.Auth.HPDSDADF.0,domain#Category-SecondaryThreats,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Service _Process_ serves an unauthentic stored copy of data _Data_ to _FlowsTo_: if the locally stored copy of _Data_ on _Host_ served by _Process_ is unauthentic, so will the flow of _Data_ served to _FlowsTo_.",domain#MP-HPDSDADF,domain#Role_DataFlow
package#LocalDeviceConnectivity,domain#DF.Auth.HuWEDF.3,DF.Auth.HuWEDF.3,domain#Category-MaliciousEmail,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Phishing attack fools _Human_ into loading malicious URL to _WebBrowser_: user _Human_ viewing email in their mail client _MUA_ clicks on a malicious link, sending it to their web browser _WebBrowser_.",domain#MP-HuWEDF,domain#Role_Data
package#LocalDeviceConnectivity,domain#DF.Auth.HuWESDF.3,DF.Auth.HuWESDF.3,domain#Category-MaliciousEmail,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Phishing attack fools _Human_ feeding malicious URL to _WebBrowser_: user _Human_ viewing email via webmail service _MUA_ clicks on a malicious link, sending it to their web browser _WebBrowser_.",domain#MP-HuWESDF,domain#Role_Data
